teff,ra_x,dec_x,parallax,pmra,pmdec,g_mag,b_mag,r_mag,br_col,L,B
5614.51,169.68987227032,21.61720364952,1.8751,-24.898,-11.904,13.22732,13.608736,12.700561,0.381416,222.528783794319,68.2243778204955
6765.3,109.7963159772,0.65501083862,0.3763,-2.209,-1.383,14.100198,14.381096,13.645582,0.280897999999999,215.521509853197,6.47064110459514
6451.23,262.92242504423,2.76320789645,0.2764,-0.562,-10.335,13.682238,14.015669,13.180322,0.333431000000001,26.1058597069581,18.9718932129268
5096.26,123.16760075875,0.18111555876,2.7989,-6.452,-25.886,13.157378,13.583295,12.585279,0.425917,222.342977470778,18.0789229644249
6013.46,85.42826114847,33.73280968124,1.3998,1.718,-4.742,11.497314,11.883293,10.918629,0.385979000000001,175.477666515653,1.80502947680605
6484.24,57.24726746153,33.01831616664,1.272,2.188,-6.037,15.268569,16.050325,14.387341,0.781756000000001,160.65754144152,-16.5480305460801
6266.45,337.30856247551,19.59170927611,1.3436,-14.5,-0.998,13.547766,13.816345,13.118776,0.268579000000001,82.7207668058884,-31.9564517582752
5971.7,8.5644193726,-2.39877933926,12.7902,-23.688,-120.715,8.40984,8.713071,7.977984,0.303230999999998,112.760250999769,-64.9306869259466
5023.18,19.04102131947,35.33760837184,0.9055,-8.738,-5.16,16.15862,16.660406,15.496638,0.501785999999999,128.602928645828,-27.2617242289936
6266.5,141.98219734613,52.965938767,0.7253,-4.734,-3.318,14.742252,15.0325,14.28036,0.290248,163.950215564544,44.6060397357678
5865.6,6.14188820823,-24.73940453948,6.2298,6.745,-48.429,9.185786,9.476015,8.772612,0.290229,53.012801616901,-83.5050194903865
4699.72,167.01848090203,4.02537597018,1.9592,-19.007,-8.109,14.330495,14.919816,13.613592,0.589321,251.516170331189,56.2045731415414
6068.15,25.23884097083,31.03165384897,0.5855,-1.347,-1.417,15.470533,15.785969,14.999756,0.315436,135.261600504426,-30.6517936742229
6101.068,355.83889254417,39.74009149521,0.5678,5.048,-10.758,15.070522,15.407596,14.557755,0.337073999999999,108.953989978942,-21.2765668349957
5866.47,124.21078843274,-0.06247011658,1.5379,-8.374,-6.17,12.949541,13.281266,12.467997,0.331725,223.096656780026,18.8768012336199
4242.03,63.90463201852,23.44700556924,1.8929,1.965,-11.905,16.193523,17.115025,15.239426,0.921502,172.071274647981,-19.3843755875567
5991.28,340.24151532256,41.25507212603,0.4041,-4.151,-4.469,15.990788,16.417597,15.40064,0.426809,98.0968491575374,-15.2404692004346
5104.06,209.16760287502,27.64693064944,1.0637,-30.85,9.968,15.918056,16.41712,15.269888,0.499064000000001,38.7405530400126,75.5209760406326
5618.42,31.7786205996,33.05272768821,0.7144,28.288,-12.37,13.922709,14.310998,13.36387,0.388289,140.721829160642,-27.1913138915648
4246.3,194.59996976363,32.93152803727,1.2531,-9.688,2.973,15.901957,16.656084,15.056949,0.754127,108.805251842179,84.0046090484174
4641.07,72.95179222317,22.6908869794,0.6111,0.701,-3.767,11.277856,12.120586,10.414196,0.84273,178.265098017438,-13.5035176986707
5387.25,329.11278258249,-1.44679451137,0.6243,0.037,-10.976,14.497582,14.995838,13.853442,0.498256,56.8671158263213,-40.8619570405649
5729.03,58.84798439179,15.44867963268,0.7847,4.608,-6.941,14.534662,15.041532,13.878675,0.506869999999999,174.888655862161,-28.3308000874339
5714.73,121.6911678139,21.6972550632,0.5572,1.51,-4.331,16.095175,16.48084,15.549258,0.385664999999999,200.599029272267,25.8173151853366
5905.53,154.49751320141,11.31456408795,2.2145,18.527,-0.794,12.111322,12.41287,11.662707,0.301548,229.060216772041,50.6912823867959
5055.91,8.61892344436,3.76053639757,1.4498,12.913,-19.143,15.37981,15.836747,14.755504,0.456937,114.733434095746,-58.8409407918037
5955.07,212.64640399143,2.9862387714,1.4281,5.912,-17.732,13.840322,14.134453,13.387987,0.294131,344.431712521129,59.3232364732987
4569.58,329.46204295935,40.25551629485,0.3974,-8.328,-11.306,13.181946,13.973458,12.32226,0.791512000000001,90.5862482168844,-11.4705292352387
5063.83,357.13956790131,28.12192992527,0.4466,-4.618,-2.989,14.829029,15.329786,14.178625,0.500757,106.430468640055,-32.7269620380229
5162.37,157.28788246075,19.17049592897,3.7131,-38.948,-7.633,13.032969,13.482484,12.436353,0.449515,218.964865550362,56.4598654383094
5576.38,56.59607429497,56.94832808578,0.7511,-0.791,-0.679,15.516391,16.304836,14.641295,0.788445000000001,145.094914666919,1.80428574121686
5248.48,54.81140213286,40.2263094646,1.34,-5.024,-13.882,14.682261,15.23464,13.992044,0.552379,154.40823339218,-12.1735892737033
5009.8,106.51429908011,-51.1863627369,4.728,3.538,-11.727,10.13903,10.597789,9.562197,0.458759000000001,261.619121081094,-18.6470840201972
4529.6,92.43932509905,21.22485239479,6.5443,4.339,-17.03,12.28686,12.881961,11.584925,0.595101,189.408506527934,0.861214810518396
5894.54,331.6963917346,20.79963147288,0.765,12.841,-10.862,14.815694,15.163169,14.295833,0.347474999999999,78.9218291505002,-27.6734120489292
5387.6,115.49055030985,44.33620164631,0.5363,1.108,-4.938,16.553045,17.008688,15.965535,0.455642999999998,174.659002967858,27.2498390550244
4031.63,145.4616999608,54.71461110639,1.0385,2.928,-1.309,17.695847,18.552813,16.808685,0.856966,160.730140070075,46.0718263733675
5775.68,184.91508402119,7.75432405783,1.4325,-14.522,-4.632,13.096453,13.446802,12.594683,0.350349,280.232576583225,69.2136601910099
5032.648,62.46966741234,48.02011077297,0.5161,-0.339,1.27,14.669868,15.551671,13.737532,0.881803000000001,153.596084393577,-2.68053463850626
5730.22,186.09680418029,25.86312126118,1.9384,-44.412,-1.462,13.205665,13.553862,12.696947,0.348197000000001,223.214888057942,83.8177058662299
7977.74,275.11708129943,18.86791976093,1.3319,-9.098,-14.229,11.341632,11.484059,11.106409,0.142427,46.6959292871134,15.1244021751123
5496.03,5.8530991219,3.30004306996,1.1152,-4.391,-7.665,14.695384,15.075579,14.155709,0.380194999999999,109.323901122517,-58.8292693107413
5596.32,23.91921827052,27.66168405603,0.5451,-7.31,-8.929,16.48094,16.87683,15.92394,0.395890000000001,134.785106236407,-34.1897878925345
6459.43,101.22173770458,17.91428867449,2.4507,8.87,-8.06,10.9854,11.244076,10.597503,0.258675999999999,196.187564405089,6.66448413134575
6203.84,287.51589319345,45.65798999661,1.2247,7.425,-13.828,13.031956,13.286448,12.613725,0.254492000000001,76.487896291698,15.998525827315
4760.24,274.18111184529,21.27288752696,0.1788,-2.454,-5.57,15.000268,15.617555,14.257965,0.617286999999999,48.6230753599811,16.8923115387997
6321.56,220.31313794697,34.11481104788,1.7083,2.654,4.411,12.938898,13.177464,12.536665,0.238566,56.2024315986433,65.4494888524656
4638.2,266.09786750674,27.5148021188,0.8325,-4.913,9.345,11.806304,12.392587,11.102943,0.586283,52.0597448677138,25.9946649159469
6880.75,166.91076453482,55.49709790468,1.9149,-1.668,-4.238,11.502814,11.681931,11.198821,0.179117,149.246387801434,56.0047078255895
5967.68,21.79035107252,2.6908714188,1.4352,-1.51,-0.8,13.293642,13.598656,12.834172,0.305014,140.434677523796,-58.9615587145032
5756.53,293.03272138624,26.45048713725,1.38,6.999,5.911,13.795057,14.394065,13.056747,0.599008,60.9301043396881,3.57569687419758
4753.47,348.12811277946,15.12492527163,1.7075,-3.547,-3.197,12.022722,12.634904,11.299851,0.612182000000001,90.353178987525,-41.4050710015769
7923.14,101.52190597496,21.48598963818,0.4507,0.048,-1.467,13.565767,13.752716,13.237525,0.186949,193.078959112139,8.49271324172557
5926.74,118.51121698748,22.62580249254,0.6083,-0.167,0.738,15.013539,15.371329,14.491587,0.35779,198.493892227033,23.3940040842361
4599.71,113.804350343,30.13905402191,0.8241,3.051,-4.287,16.885193,17.49036,16.156227,0.605166999999998,189.273073967001,22.0294142524144
5075.23,225.80516904867,11.43417396801,7.2108,-32.725,8.763,11.390453,11.870518,10.786148,0.480065,12.4952637613302,55.3296081080349
4728.43,261.22767977365,47.98015694259,3.1427,-50.39,32.416,13.812465,14.343216,13.140368,0.530751,74.3361394920085,33.9433472519909
5182.258,103.15544450701,16.99785254426,0.2691,0.828,-0.404,14.613029,15.066601,13.994041,0.453572000000001,197.837918816209,7.91459438895646
4994.04,78.40863513084,44.92321832061,0.7124,3.036,-5.287,12.115546,12.80706,11.32625,0.691514,163.154771816653,3.50674544019349
4823.3,239.79449459114,-50.24586995017,1.3472,-2.863,-2.752,8.972446,9.649972,8.208299,0.677526,330.806685350233,2.18164394726097
4772.35,75.00442664788,41.31181123516,0.242,1.302,-1.218,15.74219,16.697392,14.771382,0.955202,164.548246272809,-0.648861967808084
4936.31,260.40477914904,36.5139796488,0.5301,-3.18,-0.653,14.402242,14.92133,13.739546,0.519088,60.6086862288564,32.9923810121956
6305.06,11.33494355223,42.21080909425,1.7674,6.155,3.554,12.400915,12.677935,11.975549,0.27702,121.725280207787,-20.6466532493488
5481.58,162.24677274303,-3.81601572439,0.7662,-9.377,-3.962,15.324776,15.726122,14.772183,0.401346,254.511662746914,47.2147260429357
3977.52,201.22478701676,48.1746320468,2.0742,-27.742,-1.763,15.592713,16.372923,14.727684,0.78021,107.943122782367,67.9681600579168
6383.58,122.16758421571,-0.35550465725,1.0305,4.169,-7.78,13.279474,13.516122,12.892865,0.236647999999999,222.335157085525,16.944053325487
4920.43,321.37303849616,-2.74387810824,0.263,2.373,1.919,15.513993,16.083586,14.806143,0.569593000000001,50.0700920671649,-35.1268520875199
6433.21,13.53820384593,27.91071361951,0.7184,-1.26,-0.723,13.669832,13.922308,13.261158,0.252476,123.663728156357,-34.9571787062787
7029.69,94.41843044044,15.30759224972,0.3214,0.951,-1.1,14.327408,14.849666,13.645666,0.522257999999999,195.503003647378,-0.322457345353283
4331.18,288.01356678852,51.12528243039,1.5392,-3.37,5.454,15.176592,15.857688,14.393744,0.681096,81.9125175369153,17.7469347906227
5948.93,356.34656494753,5.84479942918,2.3404,-6.026,3.962,12.01952,12.405357,11.477868,0.385837,94.6503369949757,-53.3609125904712
4990.052,301.03470701483,7.27801630551,5.9403,14.039,12.141,5.190978,5.775781,4.564435,0.584803,48.0058819186006,-12.5684758726752
5290.59,99.29982752002,23.77270822637,1.8938,11.024,-10.355,14.280177,14.694566,13.713826,0.414389,190.093588906418,7.65700631591905
5785.8,224.82666773945,3.28228653923,0.9502,-35.826,20.156,14.546613,14.870945,14.05608,0.324332,0.546933438770876,51.2506539538394
6297.92,336.29857999866,2.79464923004,2.6407,-8.088,-4.629,11.350235,11.655385,10.89293,0.305150000000001,67.45178681495,-43.7709852311239
6248.15,127.1671611637,18.74336088314,0.8981,-5.773,-1.164,12.706999,12.97972,12.281458,0.272721000000001,205.783558798671,29.5672096255221
5537.82,246.10613657393,28.73749214383,1.0961,14.421,-6.104,15.16933,15.541597,14.633328,0.372266999999999,47.9637985367937,43.3290086136852
5257.34,73.42215475086,41.46890982104,0.724,4.149,-3.586,14.135012,14.710782,13.422345,0.57577,163.684295232414,-1.47807716877843
5195.98,52.43869013786,0.65235936158,2.1273,0.55,20.162,14.269194,14.809622,13.560178,0.540427999999999,183.356925645902,-42.8997215866166
5782.29,132.1331437062,33.30818619347,0.9046,-1.691,-4.548,14.820799,15.153529,14.32435,0.332730000000002,190.403263712442,37.8864764166303
5398.94,133.46582496821,30.10874101948,0.8137,6.578,-9.134,15.784407,16.18586,15.227211,0.401453000000002,194.674726587054,38.3693563665117
5624.57,154.8834079697,24.72051111815,0.6511,-5.791,-9.017,16.52243,16.889517,16.00324,0.367087000000001,208.258927752977,55.8884057193324
5716.7,322.96822781174,30.11064587025,0.6869,5.475,-4.952,15.35692,15.806229,14.738808,0.449309,79.5713061108756,-15.5001659983415
6098.85,199.20018032521,0.44651627919,1.4531,-28.797,-4.26,12.863615,13.162565,12.420693,0.298950000000001,316.832228594053,62.6317766214021
5817.68,51.64062011925,33.93561497979,0.5322,1.344,-3.211,15.327212,15.815437,14.677297,0.488225,156.210219214206,-18.7265288604014
5221,212.07757711446,10.98026138642,0.7942,-6.008,1.572,14.510944,14.921865,13.940679,0.410921,354.853844712811,65.7633434497296
4792.97,158.23737446349,39.43490693416,7.9512,-28.448,-44.762,11.722565,12.263392,11.062177,0.540827,180.80955190398,58.792646457737
6474.53,17.40624983778,43.6646590508,0.2752,6.304,-2.144,15.255145,15.535278,14.814423,0.280132999999999,126.410792933945,-19.0842068441601
5519,20.20700527297,-1.39614578301,1.4604,-3.429,-9.033,14.599597,14.981012,14.060657,0.381415000000001,139.475097165128,-63.3199909304099
5441.37,140.34153640164,6.91294052374,1.576,-1.092,-5.188,14.494406,14.92341,13.921877,0.429004000000001,224.993713203575,36.3356732255525
5499.46,230.15815532069,32.43142213151,0.8375,-19.306,1.974,14.059383,14.44574,13.51858,0.386357,51.4322936730634,57.3618894691982
6312.9,124.4453167475,3.63729680125,0.7701,-4.512,3.32,13.305797,13.567367,12.892419,0.261570000000001,219.750089092079,20.8357418928288
5704.14,21.59638141811,16.72410555834,1.1732,-3.224,-24.107,13.959183,14.392688,13.375656,0.433505,134.87529754985,-45.3356583940925
6644.22,93.64508609012,13.9289487831,0.4402,1.181,0.122,16.272308,16.686718,15.665378,0.41441,196.359791080542,-1.63651781966971
5455.63,333.95659416752,-2.29193813485,1.7435,-6.174,-1.32,14.214399,14.687431,13.598475,0.473032,59.8774626267211,-45.257722816516
5267.71,187.15634042439,43.96173075427,0.8933,4.668,-1.111,15.91145,16.320374,15.345654,0.408924000000001,136.732013122252,72.5500886703556
4386.34,205.10934853277,35.51032840698,1.2303,-9.004,7.795,16.674643,17.326427,15.899226,0.651783999999999,74.6952733854972,76.6116994676731
5735.48,256.38779868158,33.38376186468,0.5624,-4.12,-2.391,14.810592,15.16516,14.289435,0.354568,56.1079132493548,35.6027946725542
5656.5,27.52927862899,42.92571642911,0.692,0.364,-1.237,15.678262,16.07322,15.11757,0.394957999999999,134.218824052734,-18.6563302653264
5660.67,218.47844963329,18.54195212056,1.9095,-32.658,18.765,13.508062,13.847528,13.004338,0.339466,18.3297560349846,64.9364735672169
6372.37,133.77844774983,24.38200210855,2.6609,14.676,-19.262,10.033107,10.309232,9.626347,0.276125,201.782332689713,37.2109947905365
5052.17,252.70586935229,44.14054699408,0.5142,2.387,-10.774,13.243965,13.706359,12.62608,0.462394000000002,69.2086241405091,39.6712046227714
6272.49,137.84544285316,14.70601294251,0.5264,4.192,-1.109,15.175306,15.466687,14.717298,0.291380999999999,214.879942323153,37.5415491411361
5640.08,347.16315087295,33.63135656993,0.8392,-2.643,-6.949,14.71638,15.126033,14.147556,0.409653,99.5507584844892,-24.5313827210168
6039.12,257.42306089186,39.26276372353,0.7526,5.065,-0.876,13.807663,14.121119,13.333324,0.313456,63.4172099510485,35.7709233459426
5180.4,236.61255882973,25.64460461905,2.2158,-30.987,17.433,14.129167,14.608854,13.504865,0.479686999999998,40.9889862304661,50.9759588731297
5289.96,93.67410509709,23.82129671701,0.7807,-10.624,-4.445,16.782398,17.566147,15.890566,0.783749,187.675645997048,3.106948640204
6423.19,94.72014543536,29.99525568182,0.3611,-1.007,-1.987,15.223383,15.707958,14.564974,0.484575,182.639310063469,6.82459456514321
4794.7,306.85316608127,-10.11887434548,1.3464,-9.474,-9.106,10.294266,10.89433,9.590789,0.600064,34.5987821299213,-25.8734044650145
5047.69,89.30394844387,23.94718008419,0.2552,0.915,-1.068,14.638246,15.521734,13.707706,0.883488,185.614145546734,-0.318827468515156
3910.33,198.58189586375,16.66624223299,5.1835,-31.284,-16.166,13.968966,14.785045,13.093843,0.816079,330.963836710973,78.2728782565104
6669.411,201.11483888565,49.15404107788,3.1536,14.391,-16.595,11.186714,11.424893,10.817152,0.238179000000001,108.984113425302,67.0703086994823
5555.62,328.49162844181,2.51675715023,1.7946,4.027,-4.741,13.852684,14.286081,13.273264,0.433396999999999,60.5010168770676,-37.9944261129528
5861.15,97.56014969861,14.86199165158,1.1059,0.281,-10.162,14.083956,14.629825,13.396393,0.545869,197.317081822769,2.14952588718118
5660.39,141.84986249266,5.0093241122,0.8421,-5.278,1.952,13.952541,14.326812,13.428564,0.374271,227.975011222433,36.701651794703
5995.2,287.37131985638,39.60362245419,1.9991,9.882,9.285,12.352527,12.675442,11.882223,0.322915,70.6942666069602,13.6939541468549
4599.032,52.99662491769,72.32061077069,0.7095,-3.251,-3.872,12.871397,13.853539,11.904495,0.982142,134.530378226971,13.1686052435527
5163.57,111.09004724413,37.05546634964,1.1247,-7.211,-9.375,13.296103,13.782547,12.674313,0.486443999999999,181.421831327168,22.1138711965809
4752.932,229.9218496345,2.04147206958,1.0467,-12.114,-3.177,10.575348,11.120716,9.912142,0.545368,4.07256614118123,46.5508770623489
7646.69,85.88125532343,25.84236195824,0.5966,2.033,-3.555,14.377979,14.685575,13.906138,0.307596,182.395100073978,-2.01337698329025
4341.23,183.51088130831,14.78439425677,2.5506,-38.456,-15.598,15.006051,15.69665,14.212042,0.690599000000001,265.864824411352,74.895684660065
4606.3,257.73500446131,-58.74015902424,0.3637,-4.814,0.473,12.550658,13.201475,11.790841,0.650817,331.545072013293,-11.1686456237071
5636.29,237.86061996362,29.20076728349,0.646,-3.896,-5.622,14.793348,15.156086,14.270131,0.362738,46.8315876744428,50.5149694389262
5420.22,325.99944508261,33.14571353198,0.7944,-10.665,-3.766,15.340193,15.807991,14.710374,0.467798,83.6785175955802,-15.0829580196071
5734.15,136.47512840746,-3.30908353516,0.7457,-6.811,3.314,14.192933,14.546112,13.692303,0.353179000000001,232.980248172684,27.7472718089974
5879.42,66.41094106336,45.91191275363,0.8461,1.189,-7,15.718922,16.34738,14.952696,0.628458000000002,156.996162521093,-2.31307132762619
4110.12,329.28032782779,9.83525335781,2.8945,-6.404,-9.801,15.237546,16.031998,14.380076,0.794452000000001,68.0391039360051,-33.8736143281062
6181.44,43.98838244174,25.59405319798,0.5906,3.216,-7.683,14.616474,14.953745,14.114796,0.337270999999999,155.267898241934,-29.3472068793518
5590.53,234.0304218017,42.31895197019,1.5899,11.261,-2.404,13.385494,13.78351,12.83547,0.398016,68.2907756120237,53.355272400442
5032.7,215.65908117076,-3.18149434819,4.1422,40.902,28.086,8.839789,9.329098,8.233452,0.489309,342.447516479738,52.549450013747
6010.65,93.59019488053,28.73855625989,2.303,9.749,-7.412,12.807278,13.126909,12.328326,0.319630999999999,183.295977081354,5.3676746829151
5894.57,330.00240466534,24.95723050138,1.1716,10.01,-5.683,13.328026,13.653587,12.839582,0.325561,80.6685509089696,-23.5212838471555
5715.26,16.50910253099,40.62793298097,1.1696,4.965,-7.796,14.620964,14.997856,14.099607,0.376892,125.922049251123,-22.1590454485027
5367.81,228.88241106039,50.88372397344,1.0083,1.462,-7.81,15.305248,15.70642,14.738619,0.401171999999999,83.9106600471282,53.8918241301921
6619.04,32.62079959082,51.48524290689,1.3644,2.11,-0.571,13.039235,13.334846,12.582117,0.295611000000001,135.257128054442,-9.48495613654911
